Product_name,Product_url,Product_price,Product_price_url,Product_ratings,Noise_Cancelling,Extracted_Manufacturer,Consolidated_Manufacturer,Star_Rating,Product_price_clean,Price_Low,Price_Mid,Price_High,price_range_low,price_range_mid,price_range_high
"DOQAUS Upgrade Bluetooth Headphones Over Ear,90H Playtime Bluetooth 5.3 Wireless Headphones 3 EQ Modes,Built-in HD Mic,HiFi Stereo Sound,Deep Bass,Memory Foam Ear Cups for Phone/PC&Travel/Gym/Workout",https://www.amazon.com/DOQAUS-Bluetooth-Headphones-Wireless-Playtime/dp/B0BG7BYG3M/ref=sr_1_31?dib=eyJ2IjoiMSJ9.D9y-Uk2wgb7iXyveuMNrGTfOKH8DRWvo8YQBXrAlqiw3ewdFWlI6eNw-HjnA_j46Ujxbz5G6cwJXOvtwbALRSu2UGmaEE1gH7oZOJUKlC1GexdWYYo3hgqRD1JikHZ2ZIG1XD_CyNQ4H541ByEpPX405cpDa4RTIRT5Co1lHJnpIGiHkUnbkLZK-62Szz_kacC8a1I1OMkmS_RoraCLtesSg1LUw8cg4i_8M9NMPymc.W-bwaRY-6nuLBnL1bgBDstQGEpUmJ0nRdDUeK61UGko&dib_tag=se&keywords=bluetooth+headphones&qid=1734910511&sr=8-31&xpid=o9Enb8E9pN7gF,"16
.",https://www.amazon.com/DOQAUS-Bluetooth-Headphones-Wireless-Playtime/dp/B0BG7BYG3M/ref=sr_1_31?dib=eyJ2IjoiMSJ9.D9y-Uk2wgb7iXyveuMNrGTfOKH8DRWvo8YQBXrAlqiw3ewdFWlI6eNw-HjnA_j46Ujxbz5G6cwJXOvtwbALRSu2UGmaEE1gH7oZOJUKlC1GexdWYYo3hgqRD1JikHZ2ZIG1XD_CyNQ4H541ByEpPX405cpDa4RTIRT5Co1lHJnpIGiHkUnbkLZK-62Szz_kacC8a1I1OMkmS_RoraCLtesSg1LUw8cg4i_8M9NMPymc.W-bwaRY-6nuLBnL1bgBDstQGEpUmJ0nRdDUeK61UGko&dib_tag=se&keywords=bluetooth+headphones&qid=1734910511&sr=8-31&xpid=o9Enb8E9pN7gF,4.4 out of 5 stars,0,DOQAUS,DOQAUS,,16.0,1,0,0,1,0,0
"iClever BTH12 Kids Bluetooth Headphones,Colorful LED Lights Wireless Kids Headphones,74/85dBA Safe Volume,85H Playtime,Bluetooth 5.2,Over Ear Headphones Built-in Mic for iPad/Tablet/Airplane,Blue",https://www.amazon.com/iClever-Headphones-Colorful-Wireless-Bluetooth/dp/B0895PBJCQ/ref=sr_1_32?dib=eyJ2IjoiMSJ9.D9y-Uk2wgb7iXyveuMNrGTfOKH8DRWvo8YQBXrAlqiw3ewdFWlI6eNw-HjnA_j46Ujxbz5G6cwJXOvtwbALRSu2UGmaEE1gH7oZOJUKlC1GexdWYYo3hgqRD1JikHZ2ZIG1XD_CyNQ4H541ByEpPX405cpDa4RTIRT5Co1lHJnpIGiHkUnbkLZK-62Szz_kacC8a1I1OMkmS_RoraCLtesSg1LUw8cg4i_8M9NMPymc.W-bwaRY-6nuLBnL1bgBDstQGEpUmJ0nRdDUeK61UGko&dib_tag=se&keywords=bluetooth+headphones&qid=1734910511&sr=8-32&xpid=o9Enb8E9pN7gF,"36
.",https://www.amazon.com/iClever-Headphones-Colorful-Wireless-Bluetooth/dp/B0895PBJCQ/ref=sr_1_32?dib=eyJ2IjoiMSJ9.D9y-Uk2wgb7iXyveuMNrGTfOKH8DRWvo8YQBXrAlqiw3ewdFWlI6eNw-HjnA_j46Ujxbz5G6cwJXOvtwbALRSu2UGmaEE1gH7oZOJUKlC1GexdWYYo3hgqRD1JikHZ2ZIG1XD_CyNQ4H541ByEpPX405cpDa4RTIRT5Co1lHJnpIGiHkUnbkLZK-62Szz_kacC8a1I1OMkmS_RoraCLtesSg1LUw8cg4i_8M9NMPymc.W-bwaRY-6nuLBnL1bgBDstQGEpUmJ0nRdDUeK61UGko&dib_tag=se&keywords=bluetooth+headphones&qid=1734910511&sr=8-32&xpid=o9Enb8E9pN7gF,4.6 out of 5 stars,0,iClever,iClever,,36.0,0,1,0,0,1,0
"JBL Tune 720BT - Wireless Over-Ear Headphones with JBL Pure Bass Sound, Bluetooth 5.3, Up to 76H Battery Life and Speed Charge, Lightweight, Comfortable and Foldable Design (Purple)",https://www.amazon.com/JBL-TUNE-720BT-Lightweight-comfortable/dp/B0CS8H4124/ref=sr_1_36?dib=eyJ2IjoiMSJ9.UCXLZXYGLv_DbSJ7BSPjFeBXacMbQP5goHOGunaT6ANLsSiMT49ARNVkuIVmgge3GWOgSV3UKP6-gIrdqqqftm6aeptLPlJlZnSiPWq9qpibcjlE5TYPcd3V8iHTxgTlXb2cU1bIg7nHMdvJkm8t3ppNZokTXpiejEppyIqw1_ayi78zoquIym_849HJyONgm1Oljr00Qbt9iSoTXAndL0aB0Oj0ZFkuDJ5CHbjhYTg.KmiW-98bLWQUFiuHaPS4xLslFik1-5i0dKBXiHyXaow&dib_tag=se&keywords=bluetooth+headphones&qid=1734910523&sr=8-36&xpid=o9Enb8E9pN7gF,"59
.",https://www.amazon.com/JBL-TUNE-720BT-Lightweight-comfortable/dp/B0CS8H4124/ref=sr_1_36?dib=eyJ2IjoiMSJ9.UCXLZXYGLv_DbSJ7BSPjFeBXacMbQP5goHOGunaT6ANLsSiMT49ARNVkuIVmgge3GWOgSV3UKP6-gIrdqqqftm6aeptLPlJlZnSiPWq9qpibcjlE5TYPcd3V8iHTxgTlXb2cU1bIg7nHMdvJkm8t3ppNZokTXpiejEppyIqw1_ayi78zoquIym_849HJyONgm1Oljr00Qbt9iSoTXAndL0aB0Oj0ZFkuDJ5CHbjhYTg.KmiW-98bLWQUFiuHaPS4xLslFik1-5i0dKBXiHyXaow&dib_tag=se&keywords=bluetooth+headphones&qid=1734910523&sr=8-36&xpid=o9Enb8E9pN7gF,4.4 out of 5 stars,0,JBL,JBL,Two_Star,59.0,0,0,1,0,0,1
"JBL Tune 230NC TWS - True Wireless In-Ear Headphones, Active Noise Cancelling with Smart Ambient, JBL Pure Bass Sound, 4 mics for perfect voice calls, IPX4, 40Hrs of battery life (Black)",https://www.amazon.com/JBL-230NC-Wireless-Cancelling-Headphones/dp/B09FM6PDHP/ref=sr_1_37?dib=eyJ2IjoiMSJ9.UCXLZXYGLv_DbSJ7BSPjFeBXacMbQP5goHOGunaT6ANLsSiMT49ARNVkuIVmgge3GWOgSV3UKP6-gIrdqqqftm6aeptLPlJlZnSiPWq9qpibcjlE5TYPcd3V8iHTxgTlXb2cU1bIg7nHMdvJkm8t3ppNZokTXpiejEppyIqw1_ayi78zoquIym_849HJyONgm1Oljr00Qbt9iSoTXAndL0aB0Oj0ZFkuDJ5CHbjhYTg.KmiW-98bLWQUFiuHaPS4xLslFik1-5i0dKBXiHyXaow&dib_tag=se&keywords=bluetooth+headphones&qid=1734910523&sr=8-37&xpid=o9Enb8E9pN7gF,"44
.",https://www.amazon.com/JBL-230NC-Wireless-Cancelling-Headphones/dp/B09FM6PDHP/ref=sr_1_37?dib=eyJ2IjoiMSJ9.UCXLZXYGLv_DbSJ7BSPjFeBXacMbQP5goHOGunaT6ANLsSiMT49ARNVkuIVmgge3GWOgSV3UKP6-gIrdqqqftm6aeptLPlJlZnSiPWq9qpibcjlE5TYPcd3V8iHTxgTlXb2cU1bIg7nHMdvJkm8t3ppNZokTXpiejEppyIqw1_ayi78zoquIym_849HJyONgm1Oljr00Qbt9iSoTXAndL0aB0Oj0ZFkuDJ5CHbjhYTg.KmiW-98bLWQUFiuHaPS4xLslFik1-5i0dKBXiHyXaow&dib_tag=se&keywords=bluetooth+headphones&qid=1734910523&sr=8-37&xpid=o9Enb8E9pN7gF,4.1 out of 5 stars,0,JBL,JBL,Two_Star,44.0,0,1,0,0,1,0
"TOZO Bluetooth 5.4 Over Ear Headphones, ENC Call Noise Cancelling Mic, Foldable Wireless Headset, 70H Playback, Deep Bass Stereo Sound, Customizable EQ via Button & App, for Travel and Home, Upgraded",https://www.amazon.com/TOZO-Bluetooth-Headphones-Cancelling-Customizable/dp/B0D9286GZH/ref=sr_1_41?dib=eyJ2IjoiMSJ9.UCXLZXYGLv_DbSJ7BSPjFeBXacMbQP5goHOGunaT6ANLsSiMT49ARNVkuIVmgge3GWOgSV3UKP6-gIrdqqqftm6aeptLPlJlZnSiPWq9qpibcjlE5TYPcd3V8iHTxgTlXb2cU1bIg7nHMdvJkm8t3ppNZokTXpiejEppyIqw1_ayi78zoquIym_849HJyONgm1Oljr00Qbt9iSoTXAndL0aB0Oj0ZFkuDJ5CHbjhYTg.KmiW-98bLWQUFiuHaPS4xLslFik1-5i0dKBXiHyXaow&dib_tag=se&keywords=bluetooth+headphones&qid=1734910523&sr=8-41&xpid=o9Enb8E9pN7gF,"22
.",https://www.amazon.com/TOZO-Bluetooth-Headphones-Cancelling-Customizable/dp/B0D9286GZH/ref=sr_1_41?dib=eyJ2IjoiMSJ9.UCXLZXYGLv_DbSJ7BSPjFeBXacMbQP5goHOGunaT6ANLsSiMT49ARNVkuIVmgge3GWOgSV3UKP6-gIrdqqqftm6aeptLPlJlZnSiPWq9qpibcjlE5TYPcd3V8iHTxgTlXb2cU1bIg7nHMdvJkm8t3ppNZokTXpiejEppyIqw1_ayi78zoquIym_849HJyONgm1Oljr00Qbt9iSoTXAndL0aB0Oj0ZFkuDJ5CHbjhYTg.KmiW-98bLWQUFiuHaPS4xLslFik1-5i0dKBXiHyXaow&dib_tag=se&keywords=bluetooth+headphones&qid=1734910523&sr=8-41&xpid=o9Enb8E9pN7gF,4.7 out of 5 stars,0,TOZO,TOZO,,22.0,1,0,0,1,0,0
"JBL Live 770NC - Wireless Over-Ear Headphones with True Adaptive Noise Cancelling with Smart Ambient, Up to 65 Hours of Battery Life, Comfort-fit Fabric Headband & Carrying Pouch (Black)",https://www.amazon.com/JBL-LIVE-770NC-Headphones-Comfort-fit/dp/B0CT6D6Q27/ref=sr_1_42?dib=eyJ2IjoiMSJ9.UCXLZXYGLv_DbSJ7BSPjFeBXacMbQP5goHOGunaT6ANLsSiMT49ARNVkuIVmgge3GWOgSV3UKP6-gIrdqqqftm6aeptLPlJlZnSiPWq9qpibcjlE5TYPcd3V8iHTxgTlXb2cU1bIg7nHMdvJkm8t3ppNZokTXpiejEppyIqw1_ayi78zoquIym_849HJyONgm1Oljr00Qbt9iSoTXAndL0aB0Oj0ZFkuDJ5CHbjhYTg.KmiW-98bLWQUFiuHaPS4xLslFik1-5i0dKBXiHyXaow&dib_tag=se&keywords=bluetooth+headphones&qid=1734910523&sr=8-42&xpid=o9Enb8E9pN7gF,"119
.",https://www.amazon.com/JBL-LIVE-770NC-Headphones-Comfort-fit/dp/B0CT6D6Q27/ref=sr_1_42?dib=eyJ2IjoiMSJ9.UCXLZXYGLv_DbSJ7BSPjFeBXacMbQP5goHOGunaT6ANLsSiMT49ARNVkuIVmgge3GWOgSV3UKP6-gIrdqqqftm6aeptLPlJlZnSiPWq9qpibcjlE5TYPcd3V8iHTxgTlXb2cU1bIg7nHMdvJkm8t3ppNZokTXpiejEppyIqw1_ayi78zoquIym_849HJyONgm1Oljr00Qbt9iSoTXAndL0aB0Oj0ZFkuDJ5CHbjhYTg.KmiW-98bLWQUFiuHaPS4xLslFik1-5i0dKBXiHyXaow&dib_tag=se&keywords=bluetooth+headphones&qid=1734910523&sr=8-42&xpid=o9Enb8E9pN7gF,4.5 out of 5 stars,0,JBL,JBL,Two_Star,119.0,0,0,1,0,0,1
"Bone Conduction Headphones, Open Ear Headphones Bluetooth 5.4 Wireless Headsets with Mic,IPX7 Waterproof Sport Headphones for Running, Cycling, Workout(Black)",https://www.amazon.com/GEUYNAY-Conduction-Headphones-Bluetooth-Waterproof/dp/B0DC456FWV/ref=sr_1_44?dib=eyJ2IjoiMSJ9.UCXLZXYGLv_DbSJ7BSPjFeBXacMbQP5goHOGunaT6ANLsSiMT49ARNVkuIVmgge3GWOgSV3UKP6-gIrdqqqftm6aeptLPlJlZnSiPWq9qpibcjlE5TYPcd3V8iHTxgTlXb2cU1bIg7nHMdvJkm8t3ppNZokTXpiejEppyIqw1_ayi78zoquIym_849HJyONgm1Oljr00Qbt9iSoTXAndL0aB0Oj0ZFkuDJ5CHbjhYTg.KmiW-98bLWQUFiuHaPS4xLslFik1-5i0dKBXiHyXaow&dib_tag=se&keywords=bluetooth+headphones&qid=1734910523&sr=8-44&xpid=o9Enb8E9pN7gF,"25
.",https://www.amazon.com/GEUYNAY-Conduction-Headphones-Bluetooth-Waterproof/dp/B0DC456FWV/ref=sr_1_44?dib=eyJ2IjoiMSJ9.UCXLZXYGLv_DbSJ7BSPjFeBXacMbQP5goHOGunaT6ANLsSiMT49ARNVkuIVmgge3GWOgSV3UKP6-gIrdqqqftm6aeptLPlJlZnSiPWq9qpibcjlE5TYPcd3V8iHTxgTlXb2cU1bIg7nHMdvJkm8t3ppNZokTXpiejEppyIqw1_ayi78zoquIym_849HJyONgm1Oljr00Qbt9iSoTXAndL0aB0Oj0ZFkuDJ5CHbjhYTg.KmiW-98bLWQUFiuHaPS4xLslFik1-5i0dKBXiHyXaow&dib_tag=se&keywords=bluetooth+headphones&qid=1734910523&sr=8-44&xpid=o9Enb8E9pN7gF,4.5 out of 5 stars,0,GEUYNAY,GEUYNAY,,25.0,1,0,0,1,0,0
"Bose QuietComfort Bluetooth Headphones, Wireless Headphones, Over Ear Noise Cancelling Headphones with Mic, Up To 24 Hours of Battery Life, Cypress Green - Limited Edition Color",https://www.amazon.com/Bose-QuietComfort-Cancelling-Headphones-Bluetooth/dp/B0CCZ1SQ8G/ref=sr_1_47?dib=eyJ2IjoiMSJ9.UCXLZXYGLv_DbSJ7BSPjFeBXacMbQP5goHOGunaT6ANLsSiMT49ARNVkuIVmgge3GWOgSV3UKP6-gIrdqqqftm6aeptLPlJlZnSiPWq9qpibcjlE5TYPcd3V8iHTxgTlXb2cU1bIg7nHMdvJkm8t3ppNZokTXpiejEppyIqw1_ayi78zoquIym_849HJyONgm1Oljr00Qbt9iSoTXAndL0aB0Oj0ZFkuDJ5CHbjhYTg.KmiW-98bLWQUFiuHaPS4xLslFik1-5i0dKBXiHyXaow&dib_tag=se&keywords=bluetooth+headphones&qid=1734910523&sr=8-47&xpid=o9Enb8E9pN7gF,"199
.",https://www.amazon.com/Bose-QuietComfort-Cancelling-Headphones-Bluetooth/dp/B0CCZ1SQ8G/ref=sr_1_47?dib=eyJ2IjoiMSJ9.UCXLZXYGLv_DbSJ7BSPjFeBXacMbQP5goHOGunaT6ANLsSiMT49ARNVkuIVmgge3GWOgSV3UKP6-gIrdqqqftm6aeptLPlJlZnSiPWq9qpibcjlE5TYPcd3V8iHTxgTlXb2cU1bIg7nHMdvJkm8t3ppNZokTXpiejEppyIqw1_ayi78zoquIym_849HJyONgm1Oljr00Qbt9iSoTXAndL0aB0Oj0ZFkuDJ5CHbjhYTg.KmiW-98bLWQUFiuHaPS4xLslFik1-5i0dKBXiHyXaow&dib_tag=se&keywords=bluetooth+headphones&qid=1734910523&sr=8-47&xpid=o9Enb8E9pN7gF,4.5 out of 5 stars,0,Bose,Bose,Four_Star,199.0,0,0,1,0,0,1
Plantronics - Voyager 5200 (Poly) - Bluetooth Over-the-Ear (Monaural) Headset - Compatible to connect to Cell Phones - Noise Canceling,https://www.amazon.com/Plantronics-Voyager-Wireless-Bluetooth-Headset/dp/B01H2RBQUG/ref=sr_1_48?dib=eyJ2IjoiMSJ9.UCXLZXYGLv_DbSJ7BSPjFeBXacMbQP5goHOGunaT6ANLsSiMT49ARNVkuIVmgge3GWOgSV3UKP6-gIrdqqqftm6aeptLPlJlZnSiPWq9qpibcjlE5TYPcd3V8iHTxgTlXb2cU1bIg7nHMdvJkm8t3ppNZokTXpiejEppyIqw1_ayi78zoquIym_849HJyONgm1Oljr00Qbt9iSoTXAndL0aB0Oj0ZFkuDJ5CHbjhYTg.KmiW-98bLWQUFiuHaPS4xLslFik1-5i0dKBXiHyXaow&dib_tag=se&keywords=bluetooth+headphones&qid=1734910523&sr=8-48&xpid=o9Enb8E9pN7gF,"79
.",https://www.amazon.com/Plantronics-Voyager-Wireless-Bluetooth-Headset/dp/B01H2RBQUG/ref=sr_1_48?dib=eyJ2IjoiMSJ9.UCXLZXYGLv_DbSJ7BSPjFeBXacMbQP5goHOGunaT6ANLsSiMT49ARNVkuIVmgge3GWOgSV3UKP6-gIrdqqqftm6aeptLPlJlZnSiPWq9qpibcjlE5TYPcd3V8iHTxgTlXb2cU1bIg7nHMdvJkm8t3ppNZokTXpiejEppyIqw1_ayi78zoquIym_849HJyONgm1Oljr00Qbt9iSoTXAndL0aB0Oj0ZFkuDJ5CHbjhYTg.KmiW-98bLWQUFiuHaPS4xLslFik1-5i0dKBXiHyXaow&dib_tag=se&keywords=bluetooth+headphones&qid=1734910523&sr=8-48&xpid=o9Enb8E9pN7gF,4.0 out of 5 stars,1,Plantronics,Plantronics,,79.0,0,0,1,0,0,1
"KVIDIO [Updated Bluetooth Headphones Over Ear, 65 Hours Playtime Wireless Headphones with Microphone,Foldable Lightweight Headset with Deep Bass,HiFi Stereo Sound for Travel Work Cellphone",https://www.amazon.com/Bluetooth-Headphones-KVIDIO-Microphone-Lightweight/dp/B09BF64J55/ref=sr_1_23?dib=eyJ2IjoiMSJ9.D9y-Uk2wgb7iXyveuMNrGTfOKH8DRWvo8YQBXrAlqiw3ewdFWlI6eNw-HjnA_j46Ujxbz5G6cwJXOvtwbALRSu2UGmaEE1gH7oZOJUKlC1GexdWYYo3hgqRD1JikHZ2ZIG1XD_CyNQ4H541ByEpPX405cpDa4RTIRT5Co1lHJnpIGiHkUnbkLZK-62Szz_kacC8a1I1OMkmS_RoraCLtesSg1LUw8cg4i_8M9NMPymc.W-bwaRY-6nuLBnL1bgBDstQGEpUmJ0nRdDUeK61UGko&dib_tag=se&keywords=bluetooth+headphones&qid=1734910535&sr=8-23&xpid=o9Enb8E9pN7gF,"19
.",https://www.amazon.com/Bluetooth-Headphones-KVIDIO-Microphone-Lightweight/dp/B09BF64J55/ref=sr_1_23?dib=eyJ2IjoiMSJ9.D9y-Uk2wgb7iXyveuMNrGTfOKH8DRWvo8YQBXrAlqiw3ewdFWlI6eNw-HjnA_j46Ujxbz5G6cwJXOvtwbALRSu2UGmaEE1gH7oZOJUKlC1GexdWYYo3hgqRD1JikHZ2ZIG1XD_CyNQ4H541ByEpPX405cpDa4RTIRT5Co1lHJnpIGiHkUnbkLZK-62Szz_kacC8a1I1OMkmS_RoraCLtesSg1LUw8cg4i_8M9NMPymc.W-bwaRY-6nuLBnL1bgBDstQGEpUmJ0nRdDUeK61UGko&dib_tag=se&keywords=bluetooth+headphones&qid=1734910535&sr=8-23&xpid=o9Enb8E9pN7gF,4.4 out of 5 stars,0,Bluetooth,Bluetooth,,19.0,1,0,0,1,0,0
"MOVSSOU E7 Active Noise Cancelling Headphones Bluetooth Headphones Wireless Headphones Over Ear with Microphone Deep Bass, Comfortable Protein Earpads, 30 Hours Playtime for Travel/Work, Black",https://www.amazon.com/Active-Noise-Cancelling-Headphones-Comfortable/dp/B095BV8R27/ref=sr_1_24?dib=eyJ2IjoiMSJ9.D9y-Uk2wgb7iXyveuMNrGTfOKH8DRWvo8YQBXrAlqiw3ewdFWlI6eNw-HjnA_j46Ujxbz5G6cwJXOvtwbALRSu2UGmaEE1gH7oZOJUKlC1GexdWYYo3hgqRD1JikHZ2ZIG1XD_CyNQ4H541ByEpPX405cpDa4RTIRT5Co1lHJnpIGiHkUnbkLZK-62Szz_kacC8a1I1OMkmS_RoraCLtesSg1LUw8cg4i_8M9NMPymc.W-bwaRY-6nuLBnL1bgBDstQGEpUmJ0nRdDUeK61UGko&dib_tag=se&keywords=bluetooth+headphones&qid=1734910535&sr=8-24&xpid=o9Enb8E9pN7gF,"39
.",https://www.amazon.com/Active-Noise-Cancelling-Headphones-Comfortable/dp/B095BV8R27/ref=sr_1_24?dib=eyJ2IjoiMSJ9.D9y-Uk2wgb7iXyveuMNrGTfOKH8DRWvo8YQBXrAlqiw3ewdFWlI6eNw-HjnA_j46Ujxbz5G6cwJXOvtwbALRSu2UGmaEE1gH7oZOJUKlC1GexdWYYo3hgqRD1JikHZ2ZIG1XD_CyNQ4H541ByEpPX405cpDa4RTIRT5Co1lHJnpIGiHkUnbkLZK-62Szz_kacC8a1I1OMkmS_RoraCLtesSg1LUw8cg4i_8M9NMPymc.W-bwaRY-6nuLBnL1bgBDstQGEpUmJ0nRdDUeK61UGko&dib_tag=se&keywords=bluetooth+headphones&qid=1734910535&sr=8-24&xpid=o9Enb8E9pN7gF,4.3 out of 5 stars,0,Active,Active,,39.0,0,1,0,0,1,0
"Open Ear Sport Headphones, Wireless Bone Conduction Earphones, Built-in 32GB MP3,with Mic, IP68, Sweat & Water Resistant, Up to 8 Hours Battery, Bluetooth 5.3,for Running,Workouts",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MjUxMDcwNjA5NzIwMTQzOjE3MzQ5MTA1MzY6c3BfbXRmOjMwMDI1NjM1Njc4MjYwMjo6MDo6&url=%2FDEMICEA-Headphones-Conduction-Earphones-Resistant%2Fdp%2FB0CS64HR2T%2Fref%3Dsr_1_28_sspa%3Fdib%3DeyJ2IjoiMSJ9.D9y-Uk2wgb7iXyveuMNrGTfOKH8DRWvo8YQBXrAlqiw3ewdFWlI6eNw-HjnA_j46Ujxbz5G6cwJXOvtwbALRSu2UGmaEE1gH7oZOJUKlC1GexdWYYo3hgqRD1JikHZ2ZIG1XD_CyNQ4H541ByEpPX405cpDa4RTIRT5Co1lHJnpIGiHkUnbkLZK-62Szz_kacC8a1I1OMkmS_RoraCLtesSg1LUw8cg4i_8M9NMPymc.W-bwaRY-6nuLBnL1bgBDstQGEpUmJ0nRdDUeK61UGko%26dib_tag%3Dse%26keywords%3Dbluetooth%2Bheadphones%26qid%3D1734910535%26sr%3D8-28-spons%26xpid%3Do9Enb8E9pN7gF%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"67
.",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MjUxMDcwNjA5NzIwMTQzOjE3MzQ5MTA1MzY6c3BfbXRmOjMwMDI1NjM1Njc4MjYwMjo6MDo6&url=%2FDEMICEA-Headphones-Conduction-Earphones-Resistant%2Fdp%2FB0CS64HR2T%2Fref%3Dsr_1_28_sspa%3Fdib%3DeyJ2IjoiMSJ9.D9y-Uk2wgb7iXyveuMNrGTfOKH8DRWvo8YQBXrAlqiw3ewdFWlI6eNw-HjnA_j46Ujxbz5G6cwJXOvtwbALRSu2UGmaEE1gH7oZOJUKlC1GexdWYYo3hgqRD1JikHZ2ZIG1XD_CyNQ4H541ByEpPX405cpDa4RTIRT5Co1lHJnpIGiHkUnbkLZK-62Szz_kacC8a1I1OMkmS_RoraCLtesSg1LUw8cg4i_8M9NMPymc.W-bwaRY-6nuLBnL1bgBDstQGEpUmJ0nRdDUeK61UGko%26dib_tag%3Dse%26keywords%3Dbluetooth%2Bheadphones%26qid%3D1734910535%26sr%3D8-28-spons%26xpid%3Do9Enb8E9pN7gF%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.3 out of 5 stars,0,,,,67.0,0,0,1,0,0,1
"soundcore Life Q30 by Anker, Hybrid Active Noise Cancelling Headphones with Multiple Modes, Hi-Res Sound, Custom EQ via App, 50H Playtime, Comfortable Fit, Bluetooth, Multipoint Connection",https://www.amazon.com/Soundcore-Cancelling-Headphones-Comfortable-Bluetooth/dp/B08HMWZBXC/ref=sr_1_32?dib=eyJ2IjoiMSJ9.D9y-Uk2wgb7iXyveuMNrGTfOKH8DRWvo8YQBXrAlqiw3ewdFWlI6eNw-HjnA_j46Ujxbz5G6cwJXOvtwbALRSu2UGmaEE1gH7oZOJUKlC1GexdWYYo3hgqRD1JikHZ2ZIG1XD_CyNQ4H541ByEpPX405cpDa4RTIRT5Co1lHJnpIGiHkUnbkLZK-62Szz_kacC8a1I1OMkmS_RoraCLtesSg1LUw8cg4i_8M9NMPymc.W-bwaRY-6nuLBnL1bgBDstQGEpUmJ0nRdDUeK61UGko&dib_tag=se&keywords=bluetooth+headphones&qid=1734910535&sr=8-32&xpid=o9Enb8E9pN7gF,"51
.",https://www.amazon.com/Soundcore-Cancelling-Headphones-Comfortable-Bluetooth/dp/B08HMWZBXC/ref=sr_1_32?dib=eyJ2IjoiMSJ9.D9y-Uk2wgb7iXyveuMNrGTfOKH8DRWvo8YQBXrAlqiw3ewdFWlI6eNw-HjnA_j46Ujxbz5G6cwJXOvtwbALRSu2UGmaEE1gH7oZOJUKlC1GexdWYYo3hgqRD1JikHZ2ZIG1XD_CyNQ4H541ByEpPX405cpDa4RTIRT5Co1lHJnpIGiHkUnbkLZK-62Szz_kacC8a1I1OMkmS_RoraCLtesSg1LUw8cg4i_8M9NMPymc.W-bwaRY-6nuLBnL1bgBDstQGEpUmJ0nRdDUeK61UGko&dib_tag=se&keywords=bluetooth+headphones&qid=1734910535&sr=8-32&xpid=o9Enb8E9pN7gF,4.4 out of 5 stars,0,Soundcore,Soundcore,One_Star,51.0,0,1,0,0,1,0
"JBL Live 460NC wireless on-ear Noise Cancelling headphones with 50H battery, microphone for calls, lightweight and comfortable, and Alexa Built-in (Optimized for Android), iOS compatible (Black)",https://www.amazon.com/JBL-Live-460NC-Ear-Cancelling/dp/B08WR6YDKP/ref=sr_1_33?dib=eyJ2IjoiMSJ9.D9y-Uk2wgb7iXyveuMNrGTfOKH8DRWvo8YQBXrAlqiw3ewdFWlI6eNw-HjnA_j46Ujxbz5G6cwJXOvtwbALRSu2UGmaEE1gH7oZOJUKlC1GexdWYYo3hgqRD1JikHZ2ZIG1XD_CyNQ4H541ByEpPX405cpDa4RTIRT5Co1lHJnpIGiHkUnbkLZK-62Szz_kacC8a1I1OMkmS_RoraCLtesSg1LUw8cg4i_8M9NMPymc.W-bwaRY-6nuLBnL1bgBDstQGEpUmJ0nRdDUeK61UGko&dib_tag=se&keywords=bluetooth+headphones&qid=1734910535&sr=8-33&xpid=o9Enb8E9pN7gF,"49
.",https://www.amazon.com/JBL-Live-460NC-Ear-Cancelling/dp/B08WR6YDKP/ref=sr_1_33?dib=eyJ2IjoiMSJ9.D9y-Uk2wgb7iXyveuMNrGTfOKH8DRWvo8YQBXrAlqiw3ewdFWlI6eNw-HjnA_j46Ujxbz5G6cwJXOvtwbALRSu2UGmaEE1gH7oZOJUKlC1GexdWYYo3hgqRD1JikHZ2ZIG1XD_CyNQ4H541ByEpPX405cpDa4RTIRT5Co1lHJnpIGiHkUnbkLZK-62Szz_kacC8a1I1OMkmS_RoraCLtesSg1LUw8cg4i_8M9NMPymc.W-bwaRY-6nuLBnL1bgBDstQGEpUmJ0nRdDUeK61UGko&dib_tag=se&keywords=bluetooth+headphones&qid=1734910535&sr=8-33&xpid=o9Enb8E9pN7gF,4.4 out of 5 stars,0,JBL,JBL,Two_Star,49.0,0,1,0,0,1,0
